ResponseId_id,dimension_id,dimension,construct_id,construct,score,industry_synthetic,country_synthetic,continent_synthetic,role_synthetic
MAR_CAP_0118,4,Talent and Skills,2,Training Programs,3.6,Healthcare,Germany,Africa,Management
MAR_CAP_0119,4,Talent and Skills,2,Training Programs,3.7,Manufacturing,Germany,North America,Staff
MAR_CAP_0120,4,Talent and Skills,2,Training Programs,3.4,Technology,Germany,Asia,Management
MAR_CAP_0121,4,Talent and Skills,2,Training Programs,3.2,Technology,United Kingdom,Africa,Management
MAR_CAP_0122,4,Talent and Skills,2,Training Programs,3.8,Retail,United States,Asia,IT & Data
MAR_CAP_0123,4,Talent and Skills,2,Training Programs,3.6,Retail,Canada,Africa,Management
MAR_CAP_0124,4,Talent and Skills,2,Training Programs,3.4,Retail,Canada,North America,IT & Data
MAR_CAP_0125,4,Talent and Skills,2,Training Programs,2.8,Financial Services,France,Asia,Staff
MAR_CAP_0126,4,Talent and Skills,2,Training Programs,3.1,Healthcare,Canada,Asia,Management
MAR_CAP_0127,4,Talent and Skills,2,Training Programs,3.2,Healthcare,United States,Europe,Staff
MAR_CAP_0128,4,Talent and Skills,2,Training Programs,4.1,Retail,United Kingdom,Europe,Leadership
MAR_CAP_0129,4,Talent and Skills,2,Training Programs,3.5,Healthcare,France,Asia,IT & Data
MAR_CAP_0130,4,Talent and Skills,2,Training Programs,4.3,Healthcare,Australia,Africa,IT & Data
MAR_CAP_0131,4,Talent and Skills,2,Training Programs,4.0,Financial Services,France,Asia,Management
MAR_CAP_0132,4,Talent and Skills,2,Training Programs,3.1,Manufacturing,United Kingdom,North America,Management
MAR_CAP_0133,4,Talent and Skills,2,Training Programs,4.5,Healthcare,Germany,Africa,Leadership
MAR_CAP_0134,4,Talent and Skills,2,Training Programs,2.9,Manufacturing,United Kingdom,Africa,Staff
MAR_CAP_0135,4,Talent and Skills,2,Training Programs,4.0,Retail,United States,Asia,Staff
MAR_CAP_0136,4,Talent and Skills,2,Training Programs,3.0,Healthcare,Germany,Asia,Leadership
MAR_CAP_0137,4,Talent and Skills,2,Training Programs,3.3,Manufacturing,United Kingdom,Africa,Management
MAR_CAP_0138,4,Talent and Skills,2,Training Programs,2.6,Manufacturing,Australia,Asia,Staff
MAR_CAP_0139,4,Talent and Skills,2,Training Programs,3.3,Healthcare,France,North America,IT & Data
MAR_CAP_0140,4,Talent and Skills,2,Training Programs,3.3,Manufacturing,Canada,Europe,Management
MAR_CAP_0141,4,Talent and Skills,2,Training Programs,2.8,Retail,Australia,Europe,Leadership
MAR_CAP_0142,4,Talent and Skills,2,Training Programs,3.3,Healthcare,United Kingdom,Europe,IT & Data
MAR_CAP_0143,4,Talent and Skills,2,Training Programs,3.5,Healthcare,Germany,Europe,Management
MAR_CAP_0144,4,Talent and Skills,2,Training Programs,3.0,Retail,United States,North America,Management
MAR_CAP_0145,4,Talent and Skills,2,Training Programs,3.2,Technology,Australia,North America,Staff
MAR_CAP_0146,4,Talent and Skills,2,Training Programs,3.4,Healthcare,Australia,Europe,Leadership
MAR_CAP_0147,4,Talent and Skills,2,Training Programs,2.9,Retail,Germany,Africa,Management
MAR_CAP_0148,4,Talent and Skills,2,Training Programs,4.3,Retail,Germany,Asia,Leadership
MAR_CAP_0149,4,Talent and Skills,2,Training Programs,2.8,Financial Services,United States,Europe,Staff
MAR_CAP_0150,4,Talent and Skills,2,Training Programs,2.7,Manufacturing,United Kingdom,Africa,Leadership
MAR_CAP_0151,4,Talent and Skills,2,Training Programs,3.8,Technology,Canada,Europe,IT & Data
MAR_CAP_0152,4,Talent and Skills,2,Training Programs,3.8,Technology,Australia,Asia,IT & Data
MAR_CAP_0153,4,Talent and Skills,2,Training Programs,3.8,Technology,Australia,North America,Management
MAR_CAP_0154,4,Talent and Skills,2,Training Programs,2.6,Retail,United Kingdom,Asia,Staff
MAR_CAP_0155,4,Talent and Skills,2,Training Programs,3.0,Retail,France,Europe,Leadership
MAR_CAP_0156,4,Talent and Skills,2,Training Programs,3.3,Healthcare,Germany,North America,IT & Data
MAR_CAP_0157,4,Talent and Skills,2,Training Programs,3.8,Retail,Canada,Africa,Staff
MAR_CAP_0158,4,Talent and Skills,2,Training Programs,4.0,Technology,United States,North America,Management
MAR_CAP_0159,4,Talent and Skills,2,Training Programs,3.2,Financial Services,Australia,Asia,Leadership
MAR_CAP_0160,4,Talent and Skills,2,Training Programs,3.6,Manufacturing,Germany,Africa,Leadership
MAR_CAP_0161,4,Talent and Skills,2,Training Programs,3.2,Retail,Germany,Europe,Leadership
MAR_CAP_0162,4,Talent and Skills,2,Training Programs,3.0,Healthcare,Germany,Africa,Leadership
MAR_CAP_0163,4,Talent and Skills,2,Training Programs,3.0,Healthcare,Australia,Africa,Leadership
MAR_CAP_0164,4,Talent and Skills,2,Training Programs,2.4,Healthcare,Germany,Europe,Management
MAR_CAP_0165,4,Talent and Skills,2,Training Programs,3.7,Healthcare,United Kingdom,North America,Management
MAR_CAP_0166,4,Talent and Skills,2,Training Programs,3.0,Retail,Australia,North America,Leadership
MAR_CAP_0167,4,Talent and Skills,2,Training Programs,3.0,Retail,Australia,Asia,Staff
MAR_CAP_0168,4,Talent and Skills,2,Training Programs,3.3,Retail,United Kingdom,Europe,Management
MAR_CAP_0169,4,Talent and Skills,2,Training Programs,3.6,Financial Services,United States,North America,Management
MAR_CAP_0170,4,Talent and Skills,2,Training Programs,3.0,Financial Services,Australia,Europe,IT & Data
MAR_CAP_0171,4,Talent and Skills,2,Training Programs,3.1,Retail,Canada,North America,Leadership
MAR_CAP_0172,4,Talent and Skills,2,Training Programs,3.8,Healthcare,Australia,North America,IT & Data
MAR_CAP_0173,4,Talent and Skills,2,Training Programs,3.8,Healthcare,Canada,Africa,Staff
MAR_CAP_0174,4,Talent and Skills,2,Training Programs,2.7,Retail,Canada,North America,Leadership
MAR_CAP_0175,4,Talent and Skills,2,Training Programs,3.3,Technology,Germany,Africa,Staff
MAR_CAP_0176,4,Talent and Skills,2,Training Programs,3.6,Financial Services,Australia,Africa,IT & Data
MAR_CAP_0177,4,Talent and Skills,2,Training Programs,2.9,Technology,Australia,Asia,IT & Data
MAR_CAP_0178,4,Talent and Skills,2,Training Programs,3.6,Manufacturing,France,North America,Management
MAR_CAP_0179,4,Talent and Skills,2,Training Programs,2.5,Technology,United States,Asia,Leadership
MAR_CAP_0180,4,Talent and Skills,2,Training Programs,3.2,Healthcare,United States,Europe,IT & Data
MAR_CAP_0181,4,Talent and Skills,2,Training Programs,2.9,Healthcare,France,Europe,IT & Data
MAR_CAP_0182,4,Talent and Skills,2,Training Programs,3.1,Retail,Canada,Asia,Management
MAR_CAP_0183,4,Talent and Skills,2,Training Programs,4.3,Technology,Australia,Europe,Staff
MAR_CAP_0184,4,Talent and Skills,2,Training Programs,2.7,Retail,United Kingdom,Europe,Staff
MAR_CAP_0185,4,Talent and Skills,2,Training Programs,3.3,Manufacturing,United States,Asia,Leadership
MAR_CAP_0186,4,Talent and Skills,2,Training Programs,3.9,Healthcare,Canada,Asia,Staff
MAR_CAP_0187,4,Talent and Skills,2,Training Programs,3.7,Manufacturing,Australia,Africa,IT & Data
MAR_CAP_0188,4,Talent and Skills,2,Training Programs,3.3,Financial Services,France,Europe,Leadership
MAR_CAP_0189,4,Talent and Skills,2,Training Programs,3.6,Financial Services,Canada,Africa,IT & Data
MAR_CAP_0190,4,Talent and Skills,2,Training Programs,3.4,Financial Services,Canada,North America,Staff
MAR_CAP_0191,4,Talent and Skills,2,Training Programs,3.5,Financial Services,Germany,North America,Staff
MAR_CAP_0192,4,Talent and Skills,2,Training Programs,4.2,Healthcare,United Kingdom,Asia,Management
MAR_CAP_0193,4,Talent and Skills,2,Training Programs,3.1,Healthcare,France,Africa,Staff
MAR_CAP_0194,4,Talent and Skills,2,Training Programs,3.2,Retail,United Kingdom,North America,Leadership
MAR_CAP_0195,4,Talent and Skills,2,Training Programs,2.5,Technology,Australia,Asia,Leadership
MAR_CAP_0196,4,Talent and Skills,2,Training Programs,2.8,Healthcare,Germany,Africa,Leadership
MAR_CAP_0197,4,Talent and Skills,2,Training Programs,4.3,Technology,Germany,Europe,IT & Data
MAR_CAP_0198,4,Talent and Skills,2,Training Programs,4.1,Manufacturing,Germany,Africa,IT & Data
MAR_CAP_0199,4,Talent and Skills,2,Training Programs,3.9,Financial Services,Australia,Europe,Staff
MAR_CAP_0200,4,Talent and Skills,2,Training Programs,4.1,Healthcare,United Kingdom,Europe,Staff
MAR_CAP_0201,4,Talent and Skills,2,Training Programs,3.3,Financial Services,Australia,Asia,Management
MAR_CAP_0202,4,Talent and Skills,2,Training Programs,4.1,Financial Services,United States,Africa,Management
MAR_CAP_0203,4,Talent and Skills,2,Training Programs,2.7,Retail,Canada,Europe,IT & Data
MAR_CAP_0204,4,Talent and Skills,2,Training Programs,4.3,Financial Services,Australia,North America,Staff
MAR_CAP_0205,4,Talent and Skills,2,Training Programs,3.3,Healthcare,United States,North America,IT & Data
MAR_CAP_0206,4,Talent and Skills,2,Training Programs,4.2,Healthcare,Australia,Europe,Management
MAR_CAP_0207,4,Talent and Skills,2,Training Programs,4.1,Retail,Canada,Europe,Staff
MAR_CAP_0208,4,Talent and Skills,2,Training Programs,2.6,Technology,Canada,Europe,Leadership
MAR_CAP_0209,4,Talent and Skills,2,Training Programs,3.1,Healthcare,United Kingdom,Europe,Management
MAR_CAP_0210,4,Talent and Skills,2,Training Programs,3.5,Healthcare,Canada,Asia,Staff
MAR_CAP_0211,4,Talent and Skills,2,Training Programs,3.4,Financial Services,Germany,Europe,Leadership
MAR_CAP_0212,4,Talent and Skills,2,Training Programs,3.0,Healthcare,United Kingdom,Asia,Leadership
MAR_CAP_0213,4,Talent and Skills,2,Training Programs,3.5,Technology,United States,Africa,Leadership
MAR_CAP_0214,4,Talent and Skills,2,Training Programs,3.4,Technology,France,Asia,Management
MAR_CAP_0215,4,Talent and Skills,2,Training Programs,3.9,Financial Services,Canada,Asia,Leadership
MAR_CAP_0216,4,Talent and Skills,2,Training Programs,3.1,Retail,United Kingdom,Europe,Leadership
MAR_CAP_0217,4,Talent and Skills,2,Training Programs,3.4,Manufacturing,Canada,North America,Staff
MAR_CAP_0218,4,Talent and Skills,2,Training Programs,2.4,Financial Services,United Kingdom,Asia,Staff
MAR_CAP_0219,4,Talent and Skills,2,Training Programs,3.1,Healthcare,Germany,Asia,Management
MAR_CAP_0220,4,Talent and Skills,2,Training Programs,2.8,Retail,Australia,Asia,Staff
MAR_CAP_0221,4,Talent and Skills,2,Training Programs,3.8,Manufacturing,Canada,Europe,Leadership
MAR_CAP_0222,4,Talent and Skills,2,Training Programs,3.5,Retail,United Kingdom,Africa,Staff
MAR_CAP_0223,4,Talent and Skills,2,Training Programs,3.2,Financial Services,Australia,Asia,Staff
MAR_CAP_0224,4,Talent and Skills,2,Training Programs,4.0,Technology,Canada,Europe,Staff
MAR_CAP_0225,4,Talent and Skills,2,Training Programs,3.1,Manufacturing,Australia,Asia,Management
MAR_CAP_0226,4,Talent and Skills,2,Training Programs,3.1,Manufacturing,United Kingdom,North America,Management
MAR_CAP_0227,4,Talent and Skills,2,Training Programs,3.4,Manufacturing,Germany,North America,Management
MAR_CAP_0228,4,Talent and Skills,2,Training Programs,3.7,Technology,United States,Africa,Management
MAR_CAP_0229,4,Talent and Skills,2,Training Programs,2.8,Healthcare,France,North America,IT & Data
MAR_CAP_0230,4,Talent and Skills,2,Training Programs,3.4,Healthcare,Canada,Africa,Management
MAR_CAP_0231,4,Talent and Skills,2,Training Programs,2.6,Financial Services,Canada,Asia,Management
MAR_CAP_0232,4,Talent and Skills,2,Training Programs,3.9,Healthcare,France,Asia,Management
MAR_CAP_0233,4,Talent and Skills,2,Training Programs,4.5,Manufacturing,United States,Africa,Management
MAR_CAP_0234,4,Talent and Skills,2,Training Programs,3.8,Technology,France,Asia,IT & Data
MAR_CAP_0235,4,Talent and Skills,2,Training Programs,3.9,Retail,United Kingdom,Asia,Staff
MAR_CAP_0236,4,Talent and Skills,2,Training Programs,3.3,Retail,United Kingdom,Europe,Staff
MAR_CAP_0237,4,Talent and Skills,2,Training Programs,3.5,Technology,Germany,Africa,Staff
MAR_CAP_0238,4,Talent and Skills,2,Training Programs,3.4,Manufacturing,United Kingdom,Europe,IT & Data
MAR_CAP_0239,4,Talent and Skills,2,Training Programs,3.4,Technology,Canada,Europe,Management
MAR_CAP_0240,4,Talent and Skills,2,Training Programs,2.8,Technology,Australia,North America,Management
MAR_CAP_0241,4,Talent and Skills,2,Training Programs,3.0,Financial Services,United Kingdom,Africa,Staff
MAR_CAP_0242,4,Talent and Skills,2,Training Programs,3.9,Healthcare,Canada,Africa,Leadership
MAR_CAP_0243,4,Talent and Skills,2,Training Programs,3.7,Manufacturing,Australia,North America,Leadership
MAR_CAP_0244,4,Talent and Skills,2,Training Programs,3.0,Financial Services,United Kingdom,Africa,Management
MAR_CAP_0245,4,Talent and Skills,2,Training Programs,3.6,Financial Services,United States,Africa,IT & Data
MAR_CAP_0246,4,Talent and Skills,2,Training Programs,3.9,Retail,Canada,Africa,Management
MAR_CAP_0247,4,Talent and Skills,2,Training Programs,3.8,Technology,Canada,North America,Leadership
MAR_CAP_0248,4,Talent and Skills,2,Training Programs,3.8,Healthcare,Canada,Asia,IT & Data
MAR_CAP_0249,4,Talent and Skills,2,Training Programs,4.4,Healthcare,Australia,North America,Staff
MAR_CAP_0250,4,Talent and Skills,2,Training Programs,4.4,Retail,Australia,Africa,Staff
MAR_CAP_0251,4,Talent and Skills,2,Training Programs,2.3,Retail,Australia,Africa,Management
MAR_CAP_0252,4,Talent and Skills,2,Training Programs,3.3,Retail,United States,Africa,Management
MAR_CAP_0253,4,Talent and Skills,2,Training Programs,2.4,Retail,Canada,Asia,IT & Data
MAR_CAP_0254,4,Talent and Skills,2,Training Programs,2.8,Financial Services,Germany,Africa,Staff
MAR_CAP_0255,4,Talent and Skills,2,Training Programs,2.6,Manufacturing,Canada,Asia,Management
MAR_CAP_0256,4,Talent and Skills,2,Training Programs,3.0,Healthcare,Germany,North America,Leadership
MAR_CAP_0257,4,Talent and Skills,2,Training Programs,3.6,Healthcare,Canada,North America,IT & Data
MAR_CAP_0258,4,Talent and Skills,2,Training Programs,3.4,Manufacturing,Germany,Asia,Leadership
MAR_CAP_0259,4,Talent and Skills,2,Training Programs,3.3,Retail,Australia,Asia,Management
MAR_CAP_0260,4,Talent and Skills,2,Training Programs,3.1,Technology,France,North America,Leadership
MAR_CAP_0261,4,Talent and Skills,2,Training Programs,3.5,Retail,Australia,Africa,Staff
MAR_CAP_0262,4,Talent and Skills,2,Training Programs,3.5,Financial Services,Germany,North America,Staff
MAR_CAP_0263,4,Talent and Skills,2,Training Programs,2.7,Technology,Australia,Africa,Staff
MAR_CAP_0264,4,Talent and Skills,2,Training Programs,4.0,Financial Services,United Kingdom,Europe,Leadership
MAR_CAP_0265,4,Talent and Skills,2,Training Programs,2.7,Healthcare,United States,North America,Management
MAR_CAP_0266,4,Talent and Skills,2,Training Programs,2.9,Manufacturing,France,Africa,Staff
MAR_CAP_0267,4,Talent and Skills,2,Training Programs,3.9,Healthcare,United States,Asia,IT & Data
MAR_CAP_0268,4,Talent and Skills,2,Training Programs,3.5,Healthcare,Germany,Europe,Leadership
MAR_CAP_0269,4,Talent and Skills,2,Training Programs,4.3,Healthcare,United States,Africa,IT & Data
MAR_CAP_0270,4,Talent and Skills,2,Training Programs,3.4,Manufacturing,Germany,Africa,Staff
MAR_CAP_0271,4,Talent and Skills,2,Training Programs,3.6,Healthcare,Canada,Africa,Management
MAR_CAP_0272,4,Talent and Skills,2,Training Programs,3.6,Financial Services,Germany,North America,Leadership
MAR_CAP_0273,4,Talent and Skills,2,Training Programs,4.6,Manufacturing,Germany,Asia,IT & Data
MAR_CAP_0274,4,Talent and Skills,2,Training Programs,3.7,Financial Services,United Kingdom,North America,IT & Data
MAR_CAP_0275,4,Talent and Skills,2,Training Programs,3.2,Financial Services,Australia,North America,IT & Data
MAR_CAP_0276,4,Talent and Skills,2,Training Programs,2.6,Manufacturing,Germany,Asia,IT & Data
MAR_CAP_0277,4,Talent and Skills,2,Training Programs,3.6,Healthcare,United States,Africa,Management
MAR_CAP_0278,4,Talent and Skills,2,Training Programs,3.7,Retail,Canada,Africa,Leadership
MAR_CAP_0279,4,Talent and Skills,2,Training Programs,2.6,Retail,Canada,Europe,Management
MAR_CAP_0280,4,Talent and Skills,2,Training Programs,2.1,Financial Services,United States,Europe,Leadership
MAR_CAP_0281,4,Talent and Skills,2,Training Programs,3.2,Retail,United States,Europe,Staff
MAR_CAP_0282,4,Talent and Skills,2,Training Programs,3.5,Retail,Canada,Asia,Leadership
MAR_CAP_0283,4,Talent and Skills,2,Training Programs,3.4,Financial Services,United States,Africa,Leadership
MAR_CAP_0284,4,Talent and Skills,2,Training Programs,3.6,Technology,Germany,Asia,Management
MAR_CAP_0285,4,Talent and Skills,2,Training Programs,3.1,Technology,France,North America,Staff
MAR_CAP_0286,4,Talent and Skills,2,Training Programs,3.5,Financial Services,Canada,Africa,Leadership
MAR_CAP_0287,4,Talent and Skills,2,Training Programs,2.7,Financial Services,France,Africa,IT & Data
MAR_CAP_0288,4,Talent and Skills,2,Training Programs,2.7,Retail,Canada,Africa,Leadership
MAR_CAP_0289,4,Talent and Skills,2,Training Programs,3.2,Healthcare,United Kingdom,North America,Staff
MAR_CAP_0290,4,Talent and Skills,2,Training Programs,2.8,Technology,Canada,Africa,Management
MAR_CAP_0291,4,Talent and Skills,2,Training Programs,2.6,Healthcare,Germany,North America,Management
MAR_CAP_0292,4,Talent and Skills,2,Training Programs,3.7,Financial Services,Australia,Europe,Leadership
MAR_CAP_0293,4,Talent and Skills,2,Training Programs,3.9,Manufacturing,United Kingdom,Asia,Management
MAR_CAP_0294,4,Talent and Skills,2,Training Programs,3.6,Financial Services,United States,Europe,IT & Data
MAR_CAP_0295,4,Talent and Skills,2,Training Programs,2.9,Retail,Canada,Europe,Staff
MAR_CAP_0296,4,Talent and Skills,2,Training Programs,2.9,Manufacturing,Australia,Africa,IT & Data
MAR_CAP_0297,4,Talent and Skills,2,Training Programs,3.2,Retail,Germany,Europe,Leadership
MAR_CAP_0298,4,Talent and Skills,2,Training Programs,4.1,Technology,France,Africa,IT & Data
MAR_CAP_0299,4,Talent and Skills,2,Training Programs,4.1,Manufacturing,Germany,North America,Staff
MAR_CAP_0300,4,Talent and Skills,2,Training Programs,3.9,Financial Services,France,Asia,Leadership
MAR_CAP_0301,4,Talent and Skills,2,Training Programs,3.7,Technology,United Kingdom,Asia,IT & Data
MAR_CAP_0302,4,Talent and Skills,2,Training Programs,3.4,Manufacturing,United States,Africa,Staff
MAR_CAP_0303,4,Talent and Skills,2,Training Programs,3.9,Retail,United Kingdom,North America,IT & Data
MAR_CAP_0304,4,Talent and Skills,2,Training Programs,3.2,Manufacturing,Australia,Asia,Leadership
MAR_CAP_0305,4,Talent and Skills,2,Training Programs,3.5,Retail,France,Africa,Management
MAR_CAP_0306,4,Talent and Skills,2,Training Programs,4.1,Technology,Germany,Asia,Leadership
MAR_CAP_0307,4,Talent and Skills,2,Training Programs,3.8,Retail,Canada,Africa,Staff
MAR_CAP_0308,4,Talent and Skills,2,Training Programs,3.1,Technology,United States,Africa,Management
MAR_CAP_0309,4,Talent and Skills,2,Training Programs,4.0,Healthcare,Canada,Africa,Staff
MAR_CAP_0310,4,Talent and Skills,2,Training Programs,4.1,Healthcare,Canada,North America,IT & Data
MAR_CAP_0311,4,Talent and Skills,2,Training Programs,2.9,Financial Services,Canada,North America,Management
MAR_CAP_0312,4,Talent and Skills,2,Training Programs,3.2,Manufacturing,Germany,Africa,Staff
MAR_CAP_0313,4,Talent and Skills,2,Training Programs,2.4,Financial Services,United Kingdom,Asia,IT & Data
MAR_CAP_0314,4,Talent and Skills,2,Training Programs,2.8,Manufacturing,Canada,Africa,Staff
MAR_CAP_0315,4,Talent and Skills,2,Training Programs,3.6,Technology,United Kingdom,Europe,Leadership
MAR_CAP_0316,4,Talent and Skills,2,Training Programs,2.8,Manufacturing,France,Europe,Leadership
MAR_CAP_0317,4,Talent and Skills,2,Training Programs,2.9,Retail,Germany,Asia,Management
MAR_CAP_0318,4,Talent and Skills,2,Training Programs,3.4,Technology,United States,Asia,Leadership
